time_s,method1_time_s,method2_time_s,x_method1_interp_m,y_method1_interp_m,x_method2_corrected_interp_m,y_method2_corrected_interp_m,x_kalman_m,y_kalman_m,vx_kalman_mps,vy_kalman_mps,kalman_position_std_x_m,kalman_position_std_y_m
0.0,161.82375081210432,212.321,-3.3996051205286464,4.770808206821032,-4.18673679632837,5.0925839873336685,-4.186638429460612,5.092543775414084,-0.6732093842137417,0.05800901083270915,0.04999375117161826,0.04999375117161826
0.09999999999999432,161.92375081210432,212.421,-3.380240916479419,5.307958071318217,-4.086795130221094,4.962319651969134,-4.253959367881983,5.098344676497355,-0.6732093842137417,0.05800901083270915,0.23874879729595236,0.23874879729595236
0.19999999999998863,162.0237508121043,212.521,-3.463203121351497,5.672214219701003,-3.986853464113818,4.832055316604599,-3.694367100300852,5.220695244386086,0.5172291910262059,-2.1817360481515853,0.03866562853448868,0.03866562853448868
0.29999999999998295,162.1237508121043,212.62099999999998,-3.8746722230094335,5.481415434042302,-4.233020180008248,4.710419958877561,-3.642644181198234,5.00252163957094,0.5172291910262059,-2.1817360481515853,0.13032671877615434,0.13032671877615434
0.39999999999997726,162.2237508121043,212.72099999999998,-4.28614132466737,5.290616648383601,-4.479186895902679,4.588784601150524,-4.453607735098172,4.594416191887872,-4.944192223645457,-3.384140242987611,0.04927482249869158,0.04927482249869158
0.4999999999999716,162.3237508121043,212.82099999999997,-4.433766062376472,5.068570449586527,-3.825785238694455,4.852830755400873,-4.732553046331259,5.092833997718583,-3.604865597142631,1.817376479442082,0.1020932841042773,0.1020932841042773
0.5999999999999659,162.4237508121043,212.92099999999996,-4.487484033679794,4.835402756729648,-3.1723835814859753,5.116876909651333,-3.251804339965104,5.123397720969038,9.089100407214856,0.7751432047702596,0.048955315093492754,0.048955315093492754
0.6999999999999602,162.52375081210428,213.02099999999996,-4.492405151414917,4.653423452895594,-4.211764946968996,5.34904669184182,-4.409183111174267,4.6502787060022035,-8.775535011512025,-3.985499997818227,0.06049399299196949,0.06049399299196949
0.7999999999999545,162.62375081210428,213.12099999999995,-4.340669711887717,4.635778449528531,-5.251146312452498,5.5812164740322965,-5.254202891502186,5.467036923097282,-8.494016399208052,6.530723602628031,0.04780474968840533,0.04780474968840533
0.8999999999999488,162.72375081210427,213.22099999999995,-4.188934272360517,4.618133446161468,-4.3384519295048865,5.179717917889317,-6.103604531422943,6.120109283360049,-8.494016399208052,6.530723602628031,0.1418854317949566,0.1418854317949566
