time_s,method1_time_s,method2_time_s,x_method1_interp_m,y_method1_interp_m,x_method2_corrected_interp_m,y_method2_corrected_interp_m,x_kalman_m,y_kalman_m,vx_kalman_mps,vy_kalman_mps,kalman_position_std_x_m,kalman_position_std_y_m
0.0,161.82360645709159,212.321,-3.399633073727868,4.770032804065725,-4.181082860091815,5.0984862029242946,-4.180985203282721,5.0984451565110405,-0.6732204122188339,0.05894566420765557,0.04999375117161826,0.04999375117161826
0.09999999999999432,161.92360645709158,212.421,-3.3802688696786407,5.30718266856291,-4.081204494207575,4.968173326658915,-4.2483072445046,5.1043397229318055,-0.6732204122188339,0.05894566420765557,0.23875973559726357,0.23875973559726357
0.19999999999998863,162.02360645709157,212.521,-3.462609145077393,5.672489647312341,-3.981326128323335,4.837860450393535,-3.69119163276756,5.224254172309357,0.5289920634082206,-2.168400701474899,0.03864449718291168,0.03864449718291168
0.29999999999998295,162.12360645709157,212.62099999999998,-3.8740782467353294,5.48169086165364,-4.227551911236283,4.71634470617683,-3.638292426426741,5.00741410216188,0.5289920634082206,-2.168400701474899,0.13040772677284493,0.13040772677284493
0.39999999999997726,162.22360645709156,212.72099999999998,-4.285547348393266,5.290892075994939,-4.473777694149231,4.5948289619601255,-4.448232862430641,4.6004574651817,-4.933532530294904,-3.3720037477739506,0.04927590047975269,0.04927590047975269
0.4999999999999716,162.32360645709156,212.82099999999997,-4.433688517792156,5.068907038839248,-3.820247828246531,4.858557632358421,-4.731532959569436,5.094220197733132,-3.625908710534204,1.8009114025753545,0.10197684304888373,0.10197684304888373
0.5999999999999659,162.42360645709155,212.92099999999996,-4.487406489095477,4.835739345982368,-3.1667179623435757,5.122286302756826,-3.246540312640959,5.1285823278007925,9.119685578135584,0.7955967188858,0.048953692500775955,0.048953692500775955
0.6999999999999602,162.52360645709155,213.02099999999996,-4.492624189127971,4.6534489243424515,-4.205986406357436,5.354961036994855,-4.408839317411282,4.650681667745137,-8.83441765352709,-4.02957652675674,0.06040749202051201,0.06040749202051201
0.7999999999999545,162.62360645709154,213.12099999999995,-4.340888749600771,4.6358039209753885,-5.245254850371777,5.587635771232875,-5.249297777634727,5.472441219328747,-8.462107128516747,6.578614349468436,0.047802412463694266,0.047802412463694266
0.8999999999999488,162.72360645709153,213.22099999999995,-4.189153310073572,4.6181589176083255,-4.332755641676534,5.185693833411532,-6.0955084904863535,6.130302654275553,-8.462107128516747,6.578614349468436,0.14193212635411434,0.14193212635411434
0.9999999999999432,162.82360645709153,213.32099999999994,-4.5545521557364985,4.426980878000298,-3.420256432980182,4.7837518955898295,-3.4691821043484996,4.676792256345402,10.671955204654754,-2.1873581020694104,0.04482519644174924,0.04482519644174924
1.0999999999999375,162.92360645709152,213.42099999999994,-5.105383183369979,4.173577976348349,-3.0173322860031018,4.672872495889086,-2.401986583883085,4.458056446138473,10.671955204654754,-2.1873581020694104,0.13589547742501912,0.13589547742501912
1.1999999999999318,163.02360645709152,213.52099999999993,-5.309043668424429,4.012108248404999,-2.614408139026311,4.561993096188508,-3.8722678924610334,4.291257553114403,4.728093148257354,-0.020652738504812085,0.03857911608360681,0.03857911608360681
1.299999999999926,163.1236064570915,213.62099999999992,-4.389215455524269,4.1481461398046635,-2.9784382586556197,4.633786273566044,-3.399458577635325,4.289192279263922,4.728093148257354,-0.020652738504812085,0.12923721553176154,0.12923721553176154
1.3999999999999204,163.2236064570915,213.72099999999992,-3.4693872426241095,4.284184031204328,-3.3424683782853646,4.705579450943684,-3.3303331429355527,4.693367364677519,2.164996805749956,2.558675370120145,0.04926499952967693,0.04926499952967693
1.4999999999999147,163.3236064570915,213.8209999999999,-3.1811471240639846,4.379272051768798,-3.518497988084664,4.611583147572364,-3.060744774399303,4.446820768352025,2.495487910010585,-0.5689853067457213,0.10193867854670338,0.10193867854670338
1.599999999999909,163.4236064570915,213.9209999999999,-3.119379629335424,4.4596764125608335,-3.694527597883803,4.517586844200901,-3.6579186757428257,4.5122958939350895,-3.3463671426231913,0.27531610218251323,0.04895293291913204,0.04895293291913204
1.6999999999999034,163.5236064570915,214.0209999999999,-3.0308177670183527,4.577720701520892,-3.79387188008058,4.888521211061192,-3.1105040131380752,4.527008087440557,4.288320649207605,0.16435630228616424,0.06040736224716153,0.06040736224716153
1.7999999999998977,163.62360645709148,214.1209999999999,-2.8555458718426387,4.817572657613415,-3.8932161622772923,5.25945557792188,-3.7890565294378256,5.1978981608613175,-5.303576552751365,5.833082279618085,0.0478023895304272,0.0478023895304272
1.899999999999892,163.72360645709148,214.2209999999999,-2.680273976666925,5.057424613705937,-3.710433579108162,5.327393513968534,-4.319414184712932,5.781206388823093,-5.303576552751365,5.833082279618085,0.14193212190904703,0.14193212190904703
1.9999999999998863,163.82360645709147,214.32099999999988,-3.359373845054845,5.552396310305539,-3.5276509959387115,5.395331450014843,-3.246824896884254,5.344482517534367,-2.836264278505329,1.5808218017470677,0.0448251961754991,0.0448251961754991
2.0999999999998806,163.92360645709147,214.42099999999988,-4.344831317007673,6.138847940649497,-3.360026749514354,5.467731652651207,-3.530451324734771,5.502564697709064,-2.836264278505329,1.5808218017470677,0.13589547578658281,0.13589547578658281
2.199999999999875,164.02360645709146,214.52099999999987,-4.880631383814848,6.305816006078136,-3.192402503090014,5.5401318552875765,-4.052708312868108,6.023200096306124,1.722966017905211,0.3376802905802192,0.03857911608360567,0.03857911608360567
2.2999999999998693,164.12360645709146,214.62099999999987,-3.9612820336194927,5.115281097145781,-3.3809493836490123,4.7318919619546405,-3.880411711077597,6.056968125364144,1.722966017905211,0.3376802905802192,0.12923721542393957,0.12923721542393957
2.3999999999998636,164.22360645709145,214.72099999999986,-3.041932683424137,3.9247461882134242,-3.569496264208416,3.9236520686207035,-3.573541706682507,3.98689609579428,2.577408350366194,-13.020159906892868,0.049264999528712765,0.049264999528712765
2.499999999999858,164.32360645709144,214.82099999999986,-3.4561014440980014,4.375025750861171,-3.4951287003084244,4.711954327719688,-2.5108737829061565,2.6475805153253287,7.58829207385487,-13.252359704781057,0.1019386785426797,0.1019386785426797
2.599999999999852,164.42360645709144,214.92099999999985,-4.348438409971998,5.413662760285888,-3.4207611364080592,5.500256586820941,-3.3516026078826755,5.327106600836825,-3.4476542376648016,14.37798451914228,0.04895293291905345,0.04895293291905345
2.6999999999998465,164.52360645709143,215.02099999999984,-4.9655373869720725,6.175229321766992,-4.251522465367085,4.931955380482176,-5.179943897740921,6.5359677854058775,-16.28890005413525,12.396394097161469,0.06040736224711247,0.06040736224711247
2.799999999999841,164.62360645709143,215.12099999999984,-4.691930696803748,6.040160141946739,-5.082283794327396,4.363654174141482,-5.230719834324496,4.656988721742959,-2.6196579697607447,-14.61632426291407,0.04780238953042545,0.04780238953042545
2.899999999999835,164.72360645709142,215.22099999999983,-4.418324006635424,5.905090962126486,-4.065325141643875,5.057387115005394,-5.492685631300556,3.195356295451635,-2.6196579697607447,-14.61632426291407,0.14193212190906004,0.14193212190906004
2.9999999999998295,164.82360645709142,215.32099999999983,-4.244072066042205,5.551371571074456,-3.0483664889572033,5.751120055871458,-3.2196920023292073,5.868335574272817,14.193137778048841,4.484755777254855,0.04482519617549847,0.04482519617549847
3.099999999999824,164.9236064570914,215.42099999999982,-4.105446399959453,5.119249361028588,-3.3416391766188305,5.755316407450747,-1.8003782245244038,6.316811151998277,14.193137778048841,4.484755777254855,0.13589547578658318,0.13589547578658318
3.199999999999818,165.0236064570914,215.52099999999982,-4.1175089580768125,4.637596653440964,-3.6349118642826923,5.75951275902886,-3.798178346711462,5.3235009722812725,-4.369150993884013,-0.8149217153830906,0.038579116083606146,0.038579116083606146
3.2999999999998124,165.1236064570914,215.6209999999998,-4.617218064622756,3.995656861070172,-4.32581677061299,4.481222718619967,-4.235093446099838,5.242008800742968,-4.369150993884013,-0.8149217153830906,0.12923721542395827,0.12923721542395827
3.3999999999998067,165.2236064570914,215.7209999999998,-5.116927171168699,3.3537170686993805,-5.016721676943964,3.202932678208887,-5.006661593538281,3.2600626684105607,-6.493952220624085,-12.881409472770418,0.04926499952871346,0.04926499952871346
3.499999999999801,165.3236064570914,215.8209999999998,-4.703904590617475,3.6548665444472865,-4.2486323907133245,3.7460052367172167,-5.736703406116838,2.273054952915989,-6.9959985468390125,-11.006775570085612,0.10193867854263639,0.10193867854263639
3.5999999999997954,165.42360645709138,215.9209999999998,-3.963597911640817,4.2941856325952825,-3.480543104479781,4.28907779522917,-3.6030420523979467,4.159908816792893,12.551725230502129,9.605315831304114,0.048952932919053546,0.048952932919053546
3.6999999999997897,165.52360645709138,216.0209999999998,-3.440432496020614,4.676929479953324,-4.012590313368123,4.761850838224719,-3.1382042785492303,5.003958833419863,5.710900286016063,8.59709747001566,0.06040736224707726,0.06040736224707726
3.799999999999784,165.62360645709137,216.12099999999978,-3.6199642430980474,4.229362722432937,-4.544637522259051,5.234623881220129,-4.374624661329921,5.288704503412457,-9.945317392539488,3.6168978040332878,0.04780238953042617,0.04780238953042617
3.8999999999997783,165.72360645709136,216.22099999999978,-3.799495990175481,3.7817959649125505,-4.076758198470367,4.868289550840258,-5.3691564005838135,5.650394283815765,-9.945317392539488,3.6168978040332878,0.14193212190907356,0.14193212190907356
3.9999999999997726,165.82360645709136,216.32099999999977,-3.8728807459867913,3.923700461446465,-3.6088788746794096,4.50195522045848,-3.621283799461945,4.182013177578797,4.615289645442955,0.7858336429867734,0.044825196175497885,0.044825196175497885
4.099999999999767,165.92360645709135,216.42099999999976,-3.9082036892980416,4.2769754742651,-4.10035859053102,4.622222848998398,-3.159754834917676,4.2605965418774705,4.615289645442955,0.7858336429867734,0.13589547578658373,0.13589547578658373
4.199999999999761,166.02360645709135,216.52099999999976,-4.046998778462368,4.413563423502676,-4.59183830638481,4.742490477539422,-4.334006645802087,4.681255254178091,-6.5880743071464645,3.1791600104757944,0.03857911608360664,0.03857911608360664
