time_s,method1_time_s,method2_time_s,x_method1_m,y_method1_m,x_method2_corrected_m,y_method2_corrected_m,x_fused_m,y_fused_m,x_smooth_m,y_smooth_m
0.0,162.12549999999797,212.321,-3.8818695907218075,5.478078004782299,-4.178267122290603,5.088247600543109,-4.030068356506206,5.283162802662704,-4.135197611326768,5.081561906328636
0.09999999999999432,162.22549999999796,212.421,-4.293338692379744,5.287279219123598,-4.078325456183327,4.957983265178575,-4.185832074281535,5.122631242151087,-4.102927489911209,5.043563711757459
0.19999999999998863,162.32549999999796,212.521,-4.434705690627233,5.064491908531136,-3.9783837900760513,4.82771892981404,-4.206544740351642,4.9461054191725875,-4.135115714343269,5.007225861078245
0.29999999999998295,162.42549999999795,212.62099999999998,-4.488423661930554,4.831324215674257,-4.224550505970481,4.706083572087001,-4.356487083950517,4.7687038938806285,-4.2395863202806465,4.9699228686053285
0.39999999999997726,162.52549999999795,212.72099999999998,-4.489751013476306,4.653114808632861,-4.470717221864912,4.5844482143599645,-4.480234117670609,4.618781511496413,-4.310562314326223,4.907365600879009
0.4999999999999716,162.62549999999794,212.82099999999997,-4.338015573949107,4.635469805265798,-3.8173155646566883,4.848494368610314,-4.077665569302898,4.741982086938056,-4.298241826742305,4.832741939300704
0.5999999999999659,162.72549999999794,212.92099999999996,-4.186280134421907,4.617824801898735,-3.1639139074482086,5.112540522860774,-3.675097020935058,4.8651826623797545,-4.225793785401396,4.759270744264959
0.6999999999999602,162.82549999999793,213.02099999999996,-4.564982377586512,4.422182585331451,-4.203295272931229,5.34471030505126,-4.384138825258871,4.883446445191355,-4.108504936060371,4.699636552381582
0.7999999999999545,162.92549999999792,213.12099999999995,-5.115813405219992,4.168779683679502,-5.242676638414731,5.5768800872417374,-5.179245021817362,4.87282988546062,-4.003073910820997,4.662960192908034
0.8999999999999488,163.02549999999792,213.22099999999995,-5.291626326547977,4.014684184247615,-4.32998225546712,5.175381531098758,-4.810804291007548,4.5950328576731865,-3.896436937993786,4.651169417727284
0.9999999999999432,163.1254999999979,213.32099999999994,-4.371798113647817,4.1507220756472805,-3.4172878725183984,4.773882974955418,-3.8945429930831077,4.462302525301349,-3.7785825996513207,4.659633865513477
1.0999999999999375,163.2254999999979,213.42099999999994,-3.4519699007476574,4.286759967046945,-3.014309902764766,4.663199347492068,-3.2331399017562115,4.474979657269506,-3.697357766892486,4.663524176464258
1.1999999999999318,163.3254999999979,213.52099999999993,-3.17997753004909,4.380794542839014,-2.611331933011423,4.552515720028882,-2.8956547315302563,4.4666551314339475,-3.689121132371303,4.695869924519794
1.299999999999926,163.4254999999979,213.62099999999992,-3.1182100353205295,4.461198903631049,-2.975396890116517,4.624132026296083,-3.046803462718523,4.542665464963566,-3.6657435137963055,4.770070678110066
1.3999999999999204,163.5254999999979,213.72099999999992,-3.027498918480337,4.582262401221348,-3.3394618472220468,4.695748332563388,-3.183480382851192,4.639005366892368,-3.584491794540299,4.854388700544572
1.4999999999999147,163.62549999999788,213.8209999999999,-2.852227023304623,4.82211435731387,-3.5154457685023695,4.60166651697521,-3.183836395903496,4.71189043714454,-3.486639282430339,4.912937899292139
1.599999999999909,163.72549999999788,213.9209999999999,-2.6769551281289092,5.061966313406392,-3.691429689782532,4.5075847013868895,-3.1841924089557203,4.784775507396641,-3.4226769609737158,4.932732888471517
1.6999999999999034,163.82549999999787,214.0209999999999,-3.3780339051106125,5.563501023551394,-3.7909541772934743,4.878470758429915,-3.5844940412020434,5.220985890990654,-3.431609682688536,4.977055934884147
1.7999999999998977,163.92549999999787,214.1209999999999,-4.363491377063441,6.149952653895352,-3.890478664804351,5.249356815473337,-4.126985020933896,5.699654734684344,-3.5203361082388342,5.032604193041113
1.899999999999892,164.02549999999786,214.2209999999999,-4.863223109409175,6.283272716761813,-3.70772911059341,5.317383547718547,-4.285476110001293,5.80032813224018,-3.630920626938538,5.078106535807715
1.9999999999998863,164.12549999999786,214.32099999999988,-3.943873759213819,5.092737807829456,-3.524979556382148,5.385410279963413,-3.734426657797983,5.2390740438964345,-3.713280368732416,5.14454475646426
2.0999999999998806,164.22549999999785,214.42099999999988,-3.024524409018463,3.9022028988971003,-3.357390505102047,5.4578919136519275,-3.190957457060255,4.680047406274514,-3.779808143355029,5.234051112436
2.199999999999875,164.32549999999785,214.52099999999987,-3.472998227416508,4.394692788276395,-3.1898014538219637,5.530373547340447,-3.3313998406192358,4.962533167808421,-3.8762485125620905,5.274747508425517
2.2999999999998693,164.42549999999784,214.62099999999987,-4.365335193290505,5.433329797701113,-3.3779556318765716,4.722042144620028,-3.8716454125835384,5.07768597116057,-3.96774598146801,5.230296279928378
2.3999999999998636,164.52549999999783,214.72099999999986,-4.96035652689895,6.17267172889377,-3.5661098099315836,3.9137107418986083,-4.263233168415267,5.043191235396189,-3.9648137347507024,5.151811577046049
2.499999999999858,164.62549999999783,214.82099999999986,-4.686749836730626,6.037602549073518,-3.4921252484370635,4.702049039155215,-4.089437542583845,5.369825794114366,-3.92397718999872,5.066551435844035
2.599999999999852,164.72549999999782,214.92099999999985,-4.413143146562302,5.902533369253265,-3.4181406869421713,5.49038733641409,-3.9156419167522367,5.696460352833677,-3.9692807681004885,5.0033195787325
2.6999999999998465,164.82549999999782,215.02099999999984,-4.241447129575643,5.543189151619146,-4.248625810891151,4.9216825749435085,-4.245036470233397,5.232435863281327,-4.057480268102775,5.005883985407744
2.799999999999841,164.9254999999978,215.12099999999984,-4.102821463492891,5.111066941573278,-5.079110934841416,4.352977813470999,-4.590966199167154,4.732022377522139,-4.130638510213273,4.953708483084852
2.899999999999835,165.0254999999978,215.22099999999983,-4.126971164416456,4.625441248039157,-4.062489449670572,5.047204757918276,-4.094730307043514,4.836323002978716,-4.1630715136053205,4.849407163842919
2.9999999999998295,165.1254999999978,215.32099999999983,-4.6266802709623995,3.983501455668365,-3.0458679644965785,5.741431702367706,-3.836274117729489,4.862466579018036,-4.133165011977135,4.752599861948921
3.099999999999824,165.2254999999978,215.42099999999982,-5.126389377508343,3.3415616632975738,-3.339142656326525,5.745485568041527,-4.232766016917434,4.54352361566955,-4.092317494570688,4.630456641540973
3.199999999999818,165.3254999999978,215.52099999999982,-4.6898865660120945,3.6669723256901845,-3.6324173481587048,5.7495394337141725,-4.1611519570854,4.708255879702179,-4.094675531389878,4.507236791848071
3.2999999999998124,165.42549999999778,215.6209999999998,-3.949579887035437,4.3062914138381805,-4.322701120634008,4.4709138706750515,-4.1361405038347225,4.3886026422566164,-4.0928885990006645,4.463736873338136
3.3999999999998067,165.52549999999778,215.7209999999998,-3.4438320066821375,4.668454611364885,-5.012984893109989,3.192288307633743,-4.2284084498960635,3.9303714594993138,-4.0450643113290115,4.454506357028694
3.499999999999801,165.62549999999777,215.8209999999998,-3.623363753759571,4.220887853844498,-4.245159547250873,3.735733975279928,-3.9342616505052224,3.978310914562213,-4.042606334824665,4.3934873141268875
3.5999999999997954,165.72549999999777,215.9209999999998,-3.8028955008370047,3.7733210963241115,-3.4773342013888575,4.279179642929738,-3.640114851112931,4.026250369626925,-4.107516302873608,4.30988201278803
3.6999999999997897,165.82549999999776,216.0209999999998,-3.873549601074194,3.9303898753917816,-4.009611042452466,4.7516941370317625,-3.94158032176333,4.341042006211772,-4.141367981873392,4.254827622916412
3.799999999999784,165.92549999999775,216.12099999999978,-3.908872544385444,4.283664888210417,-4.541887883518662,5.224208631133646,-4.225380213952053,4.753936759672031,-4.117530485582328,4.15050418986771
3.8999999999997783,166.02549999999775,216.22099999999978,-4.055967436736333,4.402871734872321,-4.073830632821595,4.858101661364252,-4.064899034778964,4.630486698118286,-4.042985111240107,4.040904930327429
3.9999999999997726,166.12549999999774,216.32099999999977,-4.529611748869159,3.8382323705247416,-3.605773382122253,4.491994691592952,-4.067692565495706,4.1651135310588465,-3.9848668882899863,4.004167346449337
4.099999999999767,166.22549999999774,216.42099999999976,-5.003256061001983,3.273593006177162,-4.097311471533763,4.612023522404042,-4.550283766267873,3.9428082642906017,-3.978304429955007,3.994275925704492
4.199999999999761,166.32549999999773,216.52099999999976,-4.62141941088265,3.1437983009472577,-4.588849560947454,4.732052353216236,-4.605134485915052,3.937925327081747,-3.963946498777475,3.99832810253277
4.299999999999756,166.42549999999773,216.62099999999975,-3.961976355760091,3.1551121275012886,-3.835902640007286,3.9662841048316144,-3.8989394978836884,3.5606981161664515,-3.8772522278561263,3.9926587028116054
4.39999999999975,166.52549999999772,216.72099999999975,-3.549327053076294,3.1655057181820574,-3.0829557190642882,3.2005158564449783,-3.3161413860702913,3.183010787313518,-3.734492828541288,3.9460892050264347
4.499999999999744,166.62549999999771,216.82099999999974,-3.8577026350549604,3.173210776605325,-3.320513359834516,3.8793052970752786,-3.589107997444738,3.526258036840302,-3.5981964536114575,3.915393413595946
4.5999999999997385,166.7254999999977,216.92099999999974,-4.166078217033627,3.1809158350285927,-3.558071000607278,4.558094737709274,-3.8620746088204525,3.869505286368933,-3.4782881214254218,3.9401640599516714
4.699999999999733,166.8254999999977,217.02099999999973,-3.7697628951633604,3.228899472713129,-3.1945923211568026,4.912749156762837,-3.4821776081600815,4.070824314737983,-3.347673916260168,4.001671883394131
4.799999999999727,166.9254999999977,217.12099999999973,-3.1447730415521837,3.2899536427423453,-2.83111364170479,5.267403575815571,-2.987943341628487,4.278678609278958,-3.2510609942403073,4.038172038743325
4.8999999999997215,167.0254999999977,217.22099999999972,-2.686494047911004,3.411363768646236,-2.6235595950666593,5.071980799424075,-2.655026821488832,4.241672284035156,-3.250541382451389,4.082320859193332
4.999999999999716,167.1254999999977,217.3209999999997,-2.7152722726726823,3.709107961734803,-2.4160055484289717,4.876558023031015,-2.565638910550827,4.292832992382909,-3.290241340265332,4.2120735032984
5.09999999999971,167.22549999999768,217.4209999999997,-2.744050497434361,4.0068521548233695,-2.753351325464261,4.868329127120283,-2.748700911449311,4.437590640971827,-3.292364074664984,4.36189046393335
5.199999999999704,167.32549999999767,217.5209999999997,-3.136357916399072,4.378688413105239,-3.090697102501099,4.860100231210083,-3.1135275094500856,4.619394322157661,-3.2638642457986573,4.439412399456467
5.299999999999699,167.42549999999767,217.6209999999997,-3.646631762636523,4.774567791883317,-3.438152924756648,3.904286279962437,-3.5423923436965854,4.339427035922878,-3.2615310369684174,4.445247235806893
5.399999999999693,167.52549999999766,217.7209999999997,-4.000838789398957,5.144197953520956,-3.785608747012225,2.948472328712098,-3.8932237682055906,4.046335141116527,-3.30355201298704,4.428945221767235
5.499999999999687,167.62549999999766,217.82099999999969,-3.8990858925410743,5.437139225856511,-3.606595951506249,3.783440519081989,-3.752840922023662,4.6102898724692505,-3.385054128715045,4.46000015843589
5.599999999999682,167.72549999999765,217.92099999999968,-3.797332995683192,5.730080498192066,-3.427583155998627,4.618408709457479,-3.6124580758409097,5.174244603824773,-3.497038426509577,4.480445439478308
5.699999999999676,167.82549999999765,218.02099999999967,-3.5218832844476085,5.189495386556111,-3.5752696981341003,4.254997767690327,-3.5485764912908544,4.722246577123219,-3.6303330049990294,4.453134866149948
5.79999999999967,167.92549999999764,218.12099999999967,-3.1900683817842874,4.378428203265905,-3.7229562402705945,3.891586825919429,-3.456512311027441,4.135007514592667,-3.743084477322715,4.424102731709883
5.899999999999665,168.02549999999763,218.22099999999966,-2.9319907508262997,3.923040628080597,-3.9683574048403845,4.27567228160485,-3.450174077833342,4.099356454842724,-3.8160827590317172,4.429521289671652
5.999999999999659,168.12549999999763,218.32099999999966,-2.889341619583246,4.506795437487912,-4.213758569410508,4.65975773729282,-3.551550094496877,4.583276587390365,-3.8239889532897573,4.404564087851015
6.099999999999653,168.22549999999762,218.42099999999965,-2.8466924883401923,5.090550246895226,-4.7482398842411655,3.9449119208037726,-3.797466186290679,4.517731083849499,-3.8114589028869448,4.271317796596965
6.199999999999648,168.32549999999762,218.52099999999965,-3.1471613505937794,5.044282564408729,-5.282721199072809,3.2300661043109775,-4.214941274833294,4.1371743343598535,-3.8063251569028953,4.105594137178948
6.299999999999642,168.4254999999976,218.62099999999964,-3.558973137903636,4.793570497109215,-5.148614272117614,3.8065111895246866,-4.3537937050106255,4.300040843316951,-3.8155235425616643,4.014053681405802
6.399999999999636,168.5254999999976,218.72099999999963,-3.6762395398310814,4.4151060722618745,-5.014507345160137,4.382956274742799,-4.345373442495609,4.399031173502337,-3.864283424020335,4.036163881193264
6.4999999999996305,168.6254999999976,218.82099999999963,-2.9329713843564598,3.6634043674729053,-5.027412425731605,3.880207474706132,-3.980191905044032,3.771805921089519,-3.9225189075731333,4.098007190940475
6.599999999999625,168.7254999999976,218.92099999999962,-2.1897032288818377,2.9117026626839357,-5.040317506303614,3.377458674665477,-3.615010367592726,3.144580668674706,-3.9267582289934944,4.045615555921362
6.699999999999619,168.8254999999976,219.02099999999962,-2.3881534212759634,3.129565990734873,-4.723820318756768,3.573002709718294,-3.555986870016366,3.3512843502265834,-3.8895077347727733,3.918940634832992
